fips,srd_code,state,year,annual_unemp_sa
41,41,Oregon,2004,7.316666667
41,41,Oregon,2005,6.166666667
41,41,Oregon,2006,5.391666667
41,41,Oregon,2007,5.158333333
41,41,Oregon,2008,6.308333333
41,41,Oregon,2009,10.63333333
41,41,Oregon,2010,10.55833333
41,41,Oregon,2011,9.458333333
41,41,Oregon,2012,8.708333333
41,41,Oregon,2013,7.75
41,41,Oregon,2014,6.641666667
41,41,Oregon,2015,5.458333333
41,41,Oregon,2016,4.75
41,41,Oregon,2017,4.066666667
41,41,Oregon,2018,4.033333333
41,41,Oregon,2019,3.725
41,41,Oregon,2020,7.575
41,41,Oregon,2021,5.15
41,41,Oregon,2022,3.925
41,41,Oregon,2023,3.758333333
41,41,Oregon,2024,4.175
41,41,Oregon,2025,4.725
42,42,Pennsylvania,1976,8.008333333
42,42,Pennsylvania,1977,7.741666667
42,42,Pennsylvania,1978,7.025
42,42,Pennsylvania,1979,7.008333333
42,42,Pennsylvania,1980,8.191666667
42,42,Pennsylvania,1981,8.316666667
42,42,Pennsylvania,1982,10.85
42,42,Pennsylvania,1983,11.01666667
42,42,Pennsylvania,1984,8.841666667
42,42,Pennsylvania,1985,7.975
42,42,Pennsylvania,1986,6.991666667
42,42,Pennsylvania,1987,5.775
42,42,Pennsylvania,1988,5.158333333
42,42,Pennsylvania,1989,4.933333333
42,42,Pennsylvania,1990,5.516666667
42,42,Pennsylvania,1991,6.925
42,42,Pennsylvania,1992,7.375
42,42,Pennsylvania,1993,6.85
42,42,Pennsylvania,1994,6.308333333
42,42,Pennsylvania,1995,5.916666667
42,42,Pennsylvania,1996,5.5
42,42,Pennsylvania,1997,5.125
42,42,Pennsylvania,1998,4.7
42,42,Pennsylvania,1999,4.491666667
42,42,Pennsylvania,2000,4.225
42,42,Pennsylvania,2001,4.825
42,42,Pennsylvania,2002,5.541666667
42,42,Pennsylvania,2003,5.7
42,42,Pennsylvania,2004,5.341666667
42,42,Pennsylvania,2005,4.991666667
42,42,Pennsylvania,2006,4.725
42,42,Pennsylvania,2007,4.591666667
42,42,Pennsylvania,2008,5.383333333
42,42,Pennsylvania,2009,8.016666667
42,42,Pennsylvania,2010,8.116666667
42,42,Pennsylvania,2011,7.7
42,42,Pennsylvania,2012,7.583333333
42,42,Pennsylvania,2013,7.05
42,42,Pennsylvania,2014,5.966666667
42,42,Pennsylvania,2015,5.416666667
42,42,Pennsylvania,2016,5.333333333
42,42,Pennsylvania,2017,4.975
42,42,Pennsylvania,2018,4.408333333
42,42,Pennsylvania,2019,4.266666667
42,42,Pennsylvania,2020,8.833333333
42,42,Pennsylvania,2021,5.9
42,42,Pennsylvania,2022,4.125
42,42,Pennsylvania,2023,3.658333333
42,42,Pennsylvania,2024,3.641666667
42,42,Pennsylvania,2025,3.9
44,44,Rhode Island,1976,8
44,44,Rhode Island,1977,8.05
44,44,Rhode Island,1978,6.325
44,44,Rhode Island,1979,6.308333333
44,44,Rhode Island,1980,7.216666667
44,44,Rhode Island,1981,7.591666667
44,44,Rhode Island,1982,9.841666667
44,44,Rhode Island,1983,8.458333333
44,44,Rhode Island,1984,5.391666667
44,44,Rhode Island,1985,4.633333333
44,44,Rhode Island,1986,4.05
44,44,Rhode Island,1987,3.725
44,44,Rhode Island,1988,2.958333333
44,44,Rhode Island,1989,3.9
44,44,Rhode Island,1990,6.225
44,44,Rhode Island,1991,8.283333333
44,44,Rhode Island,1992,9
44,44,Rhode Island,1993,7.65
44,44,Rhode Island,1994,6.675
44,44,Rhode Island,1995,6.3
44,44,Rhode Island,1996,5.183333333
44,44,Rhode Island,1997,5.35
44,44,Rhode Island,1998,4.583333333
44,44,Rhode Island,1999,4.183333333
44,44,Rhode Island,2000,4.05
44,44,Rhode Island,2001,4.491666667
44,44,Rhode Island,2002,5.05
44,44,Rhode Island,2003,5.525
44,44,Rhode Island,2004,5.283333333
44,44,Rhode Island,2005,5.141666667
44,44,Rhode Island,2006,5.258333333
44,44,Rhode Island,2007,5.116666667
44,44,Rhode Island,2008,7.625
44,44,Rhode Island,2009,11.16666667
44,44,Rhode Island,2010,11.61666667
44,44,Rhode Island,2011,11.1
44,44,Rhode Island,2012,10.3
44,44,Rhode Island,2013,9.483333333
44,44,Rhode Island,2014,7.766666667
44,44,Rhode Island,2015,6.016666667
44,44,Rhode Island,2016,5.241666667
44,44,Rhode Island,2017,4.475
44,44,Rhode Island,2018,4.05
44,44,Rhode Island,2019,3.525
44,44,Rhode Island,2020,9.258333333
44,44,Rhode Island,2021,5.6
44,44,Rhode Island,2022,3.233333333
44,44,Rhode Island,2023,2.983333333
44,44,Rhode Island,2024,4.316666667
44,44,Rhode Island,2025,4.7625
45,45,South Carolina,1976,7
45,45,South Carolina,1977,6.75
45,45,South Carolina,1978,5.575
45,45,South Carolina,1979,4.975
45,45,South Carolina,1980,6.725
45,45,South Carolina,1981,8.15
45,45,South Carolina,1982,10.8
45,45,South Carolina,1983,9.858333333
45,45,South Carolina,1984,6.966666667
45,45,South Carolina,1985,6.841666667
45,45,South Carolina,1986,6.375
45,45,South Carolina,1987,5.466666667
45,45,South Carolina,1988,4.608333333
45,45,South Carolina,1989,4.6
45,45,South Carolina,1990,4.9
45,45,South Carolina,1991,6.125
45,45,South Carolina,1992,6.75
45,45,South Carolina,1993,7.3
45,45,South Carolina,1994,6.158333333
45,45,South Carolina,1995,5.108333333
45,45,South Carolina,1996,5.683333333
45,45,South Carolina,1997,4.491666667
45,45,South Carolina,1998,3.633333333
45,45,South Carolina,1999,4.158333333
45,45,South Carolina,2000,3.7
45,45,South Carolina,2001,5.166666667
45,45,South Carolina,2002,6.075
45,45,South Carolina,2003,6.75
45,45,South Carolina,2004,6.925
45,45,South Carolina,2005,6.783333333
45,45,South Carolina,2006,6.35
45,45,South Carolina,2007,5.616666667
45,45,South Carolina,2008,6.916666667
45,45,South Carolina,2009,10.96666667
45,45,South Carolina,2010,11.08333333
45,45,South Carolina,2011,10.35833333
45,45,South Carolina,2012,9.033333333
45,45,South Carolina,2013,7.425
45,45,South Carolina,2014,6.3
45,45,South Carolina,2015,5.9
45,45,South Carolina,2016,4.9
45,45,South Carolina,2017,4.191666667
45,45,South Carolina,2018,3.366666667
45,45,South Carolina,2019,2.766666667
45,45,South Carolina,2020,6
45,45,South Carolina,2021,3.925
45,45,South Carolina,2022,3.2
45,45,South Carolina,2023,2.991666667
45,45,South Carolina,2024,4.166666667
45,45,South Carolina,2025,4.1875
46,46,South Dakota,1976,3.333333333
46,46,South Dakota,1977,3.383333333
46,46,South Dakota,1978,3.175
46,46,South Dakota,1979,3.366666667
46,46,South Dakota,1980,4.733333333
46,46,South Dakota,1981,4.783333333
46,46,South Dakota,1982,5.425
46,46,South Dakota,1983,5.158333333
46,46,South Dakota,1984,4.366666667
46,46,South Dakota,1985,4.85
46,46,South Dakota,1986,4.65
46,46,South Dakota,1987,4.333333333
46,46,South Dakota,1988,4.15
46,46,South Dakota,1989,3.925
46,46,South Dakota,1990,3.616666667
46,46,South Dakota,1991,3.525
46,46,South Dakota,1992,3.45
46,46,South Dakota,1993,3.458333333
46,46,South Dakota,1994,3.25
46,46,South Dakota,1995,3.175
46,46,South Dakota,1996,3.266666667
46,46,South Dakota,1997,2.941666667
46,46,South Dakota,1998,2.883333333
46,46,South Dakota,1999,2.716666667
46,46,South Dakota,2000,2.516666667
46,46,South Dakota,2001,3
46,46,South Dakota,2002,3.258333333
46,46,South Dakota,2003,3.475
46,46,South Dakota,2004,3.566666667
46,46,South Dakota,2005,3.516666667
46,46,South Dakota,2006,3.008333333
46,46,South Dakota,2007,2.85
46,46,South Dakota,2008,3.075
46,46,South Dakota,2009,4.6
46,46,South Dakota,2010,4.858333333
46,46,South Dakota,2011,4.558333333
46,46,South Dakota,2012,4.016666667
46,46,South Dakota,2013,3.7
46,46,South Dakota,2014,3.341666667
46,46,South Dakota,2015,3.025
46,46,South Dakota,2016,3
46,46,South Dakota,2017,3.016666667
46,46,South Dakota,2018,2.766666667
46,46,South Dakota,2019,2.741666667
46,46,South Dakota,2020,4.141666667
46,46,South Dakota,2021,2.541666667
46,46,South Dakota,2022,1.891666667
46,46,South Dakota,2023,1.8
46,46,South Dakota,2024,1.8
46,46,South Dakota,2025,1.85
47,47,Tennessee,1976,6.116666667
47,47,Tennessee,1977,6.225
47,47,Tennessee,1978,5.766666667
47,47,Tennessee,1979,5.875
47,47,Tennessee,1980,7.391666667
47,47,Tennessee,1981,8.866666667
47,47,Tennessee,1982,11.80833333
47,47,Tennessee,1983,11.54166667
47,47,Tennessee,1984,8.7
47,47,Tennessee,1985,7.925
47,47,Tennessee,1986,7.883333333
47,47,Tennessee,1987,6.65
47,47,Tennessee,1988,5.775
47,47,Tennessee,1989,5.1
47,47,Tennessee,1990,5.366666667
47,47,Tennessee,1991,6.666666667
47,47,Tennessee,1992,6.441666667
47,47,Tennessee,1993,5.783333333
47,47,Tennessee,1994,4.8
47,47,Tennessee,1995,5.125
47,47,Tennessee,1996,5.2
47,47,Tennessee,1997,5.225
47,47,Tennessee,1998,4.35
47,47,Tennessee,1999,3.958333333
47,47,Tennessee,2000,3.833333333
47,47,Tennessee,2001,4.591666667
47,47,Tennessee,2002,5.175
47,47,Tennessee,2003,5.533333333
47,47,Tennessee,2004,5.35
47,47,Tennessee,2005,5.5
47,47,Tennessee,2006,5.216666667
47,47,Tennessee,2007,4.65
47,47,Tennessee,2008,6.508333333
47,47,Tennessee,2009,10.38333333
47,47,Tennessee,2010,9.8
47,47,Tennessee,2011,9.041666667
47,47,Tennessee,2012,7.925
47,47,Tennessee,2013,7.625
47,47,Tennessee,2014,6.575
47,47,Tennessee,2015,5.525
47,47,Tennessee,2016,4.741666667
47,47,Tennessee,2017,3.733333333
47,47,Tennessee,2018,3.5
47,47,Tennessee,2019,3.333333333
47,47,Tennessee,2020,7.491666667
47,47,Tennessee,2021,4.466666667
47,47,Tennessee,2022,3.35
47,47,Tennessee,2023,3.225
47,47,Tennessee,2024,3.408333333
47,47,Tennessee,2025,3.5875
48,48,Texas,1976,5.841666667
48,48,Texas,1977,5.433333333
48,48,Texas,1978,4.866666667
48,48,Texas,1979,4.408333333
48,48,Texas,1980,5.25
48,48,Texas,1981,5.333333333
48,48,Texas,1982,6.908333333
48,48,Texas,1983,8.075
48,48,Texas,1984,6.133333333
48,48,Texas,1985,7.025
48,48,Texas,1986,8.825
48,48,Texas,1987,8.525
48,48,Texas,1988,7.416666667
48,48,Texas,1989,6.733333333
48,48,Texas,1990,6.366666667
48,48,Texas,1991,6.983333333
48,48,Texas,1992,7.708333333
48,48,Texas,1993,7.233333333
48,48,Texas,1994,6.566666667
48,48,Texas,1995,6.116666667
48,48,Texas,1996,5.75
48,48,Texas,1997,5.391666667
48,48,Texas,1998,4.966666667
48,48,Texas,1999,4.725
48,48,Texas,2000,4.366666667
48,48,Texas,2001,4.958333333
48,48,Texas,2002,6.366666667
48,48,Texas,2003,6.758333333
48,48,Texas,2004,6.025
48,48,Texas,2005,5.475
48,48,Texas,2006,4.975
48,48,Texas,2007,4.341666667
48,48,Texas,2008,4.866666667
48,48,Texas,2009,7.591666667
48,48,Texas,2010,8.25
48,48,Texas,2011,8.033333333
48,48,Texas,2012,6.708333333
48,48,Texas,2013,6.316666667
48,48,Texas,2014,5.183333333
48,48,Texas,2015,4.466666667
48,48,Texas,2016,4.666666667
48,48,Texas,2017,4.358333333
48,48,Texas,2018,3.916666667
48,48,Texas,2019,3.525
48,48,Texas,2020,7.725
48,48,Texas,2021,5.625
48,48,Texas,2022,3.916666667
48,48,Texas,2023,4.016666667
48,48,Texas,2024,4.091666667
48,48,Texas,2025,4.075
49,49,Utah,1976,5.6
49,49,Utah,1977,5.191666667
49,49,Utah,1978,3.858333333
49,49,Utah,1979,4.391666667
49,49,Utah,1980,6.266666667
49,49,Utah,1981,6.641666667
49,49,Utah,1982,8.125
49,49,Utah,1983,8.991666667
49,49,Utah,1984,6.566666667
49,49,Utah,1985,6.05
49,49,Utah,1986,6.158333333
49,49,Utah,1987,6.225
49,49,Utah,1988,4.95
49,49,Utah,1989,4.591666667
49,49,Utah,1990,4.366666667
49,49,Utah,1991,4.758333333
49,49,Utah,1992,4.858333333
49,49,Utah,1993,4.05
49,49,Utah,1994,3.741666667
49,49,Utah,1995,3.441666667
49,49,Utah,1996,3.375
49,49,Utah,1997,3.166666667
49,49,Utah,1998,3.558333333
49,49,Utah,1999,3.508333333
49,49,Utah,2000,3.333333333
49,49,Utah,2001,4.383333333
49,49,Utah,2002,5.666666667
49,49,Utah,2003,5.575
49,49,Utah,2004,5
49,49,Utah,2005,4.041666667
49,49,Utah,2006,2.866666667
49,49,Utah,2007,2.558333333
49,49,Utah,2008,3.341666667
49,49,Utah,2009,7.625
49,49,Utah,2010,8.258333333
49,49,Utah,2011,7.216666667
49,49,Utah,2012,4.758333333
49,49,Utah,2013,4.191666667
49,49,Utah,2014,3.625
49,49,Utah,2015,3.5
49,49,Utah,2016,3.333333333
49,49,Utah,2017,3.158333333
49,49,Utah,2018,2.916666667
49,49,Utah,2019,2.541666667
49,49,Utah,2020,4.833333333
49,49,Utah,2021,2.766666667
49,49,Utah,2022,2.366666667
49,49,Utah,2023,2.666666667
49,49,Utah,2024,3.191666667
49,49,Utah,2025,3.2
50,50,Vermont,1976,8.233333333
50,50,Vermont,1977,6.983333333
50,50,Vermont,1978,5.508333333
50,50,Vermont,1979,5.041666667
50,50,Vermont,1980,6.083333333
50,50,Vermont,1981,5.741666667
50,50,Vermont,1982,7.05
50,50,Vermont,1983,6.466666667
50,50,Vermont,1984,4.858333333
50,50,Vermont,1985,4.608333333
50,50,Vermont,1986,4.241666667
50,50,Vermont,1987,3.633333333
50,50,Vermont,1988,3.016666667
50,50,Vermont,1989,3.55
50,50,Vermont,1990,4.808333333
50,50,Vermont,1991,6.341666667
50,50,Vermont,1992,6.008333333
50,50,Vermont,1993,5.025
50,50,Vermont,1994,4.4
50,50,Vermont,1995,4.175
50,50,Vermont,1996,4.2
50,50,Vermont,1997,3.908333333
50,50,Vermont,1998,3.4
50,50,Vermont,1999,3.066666667
50,50,Vermont,2000,2.775
50,50,Vermont,2001,3.216666667
50,50,Vermont,2002,3.941666667
50,50,Vermont,2003,4.341666667
50,50,Vermont,2004,3.641666667
50,50,Vermont,2005,3.475
50,50,Vermont,2006,3.683333333
50,50,Vermont,2007,3.883333333
50,50,Vermont,2008,4.483333333
50,50,Vermont,2009,6.516666667
50,50,Vermont,2010,6.208333333
50,50,Vermont,2011,5.4
50,50,Vermont,2012,4.783333333
50,50,Vermont,2013,4.416666667
50,50,Vermont,2014,3.908333333
50,50,Vermont,2015,3.475
50,50,Vermont,2016,3.125
50,50,Vermont,2017,2.95
50,50,Vermont,2018,2.5
50,50,Vermont,2019,2.1
50,50,Vermont,2020,5.65
50,50,Vermont,2021,3.616666667
50,50,Vermont,2022,2.35
50,50,Vermont,2023,1.908333333
50,50,Vermont,2024,2.3
50,50,Vermont,2025,2.5875
51,51,Virginia,1976,5.858333333
51,51,Virginia,1977,5.458333333
51,51,Virginia,1978,5.183333333
51,51,Virginia,1979,4.758333333
51,51,Virginia,1980,5.283333333
51,51,Virginia,1981,5.883333333
51,51,Virginia,1982,7.333333333
51,51,Virginia,1983,6.283333333
51,51,Virginia,1984,5.058333333
51,51,Virginia,1985,5.308333333
51,51,Virginia,1986,4.908333333
51,51,Virginia,1987,4.2
51,51,Virginia,1988,3.916666667
51,51,Virginia,1989,3.9
51,51,Virginia,1990,4.45
51,51,Virginia,1991,5.816666667
51,51,Virginia,1992,6.033333333
51,51,Virginia,1993,5.141666667
51,51,Virginia,1994,4.758333333
51,51,Virginia,1995,4.416666667
51,51,Virginia,1996,4.225
51,51,Virginia,1997,3.6
51,51,Virginia,1998,2.825
51,51,Virginia,1999,2.675
51,51,Virginia,2000,2.291666667
51,51,Virginia,2001,3.166666667
51,51,Virginia,2002,4.191666667
51,51,Virginia,2003,4.108333333
51,51,Virginia,2004,3.716666667
51,51,Virginia,2005,3.491666667
51,51,Virginia,2006,3.075
51,51,Virginia,2007,3.075
51,51,Virginia,2008,4.075
51,51,Virginia,2009,6.766666667
51,51,Virginia,2010,6.808333333
51,51,Virginia,2011,6.283333333
51,51,Virginia,2012,5.816666667
51,51,Virginia,2013,5.525
51,51,Virginia,2014,5.066666667
51,51,Virginia,2015,4.375
51,51,Virginia,2016,4
51,51,Virginia,2017,3.625
51,51,Virginia,2018,3
51,51,Virginia,2019,2.725
51,51,Virginia,2020,6.516666667
51,51,Virginia,2021,3.833333333
51,51,Virginia,2022,2.691666667
51,51,Virginia,2023,2.691666667
51,51,Virginia,2024,2.841666667
51,51,Virginia,2025,3.3375
53,53,Washington,1976,8.758333333
53,53,Washington,1977,8.375
53,53,Washington,1978,6.766666667
53,53,Washington,1979,6.75
53,53,Washington,1980,7.933333333
53,53,Washington,1981,9.333333333
53,53,Washington,1982,11.73333333
53,53,Washington,1983,11.125
53,53,Washington,1984,9.266666667
53,53,Washington,1985,8.3
53,53,Washington,1986,8.075
53,53,Washington,1987,7.258333333
53,53,Washington,1988,6.291666667
53,53,Washington,1989,5.85
53,53,Washington,1990,5.166666667
53,53,Washington,1991,6.141666667
53,53,Washington,1992,7.183333333
53,53,Washington,1993,7.175
53,53,Washington,1994,6.341666667
53,53,Washington,1995,6.208333333
53,53,Washington,1996,5.891666667
53,53,Washington,1997,4.9
53,53,Washington,1998,4.775
53,53,Washington,1999,4.85
53,53,Washington,2000,5.058333333
53,53,Washington,2001,6.05
53,53,Washington,2002,7.15
53,53,Washington,2003,7.266666667
53,53,Washington,2004,6.25
53,53,Washington,2005,5.575
53,53,Washington,2006,4.991666667
53,53,Washington,2007,4.608333333
53,53,Washington,2008,5.2
53,53,Washington,2009,9.041666667
53,53,Washington,2010,9.991666667
53,53,Washington,2011,9.433333333
53,53,Washington,2012,8.441666667
53,53,Washington,2013,6.625
53,53,Washington,2014,5.933333333
53,53,Washington,2015,5.441666667
53,53,Washington,2016,5.191666667
53,53,Washington,2017,4.65
53,53,Washington,2018,4.4
53,53,Washington,2019,4.183333333
53,53,Washington,2020,8.7
53,53,Washington,2021,5.191666667
53,53,Washington,2022,4.058333333
53,53,Washington,2023,4.2
53,53,Washington,2024,4.508333333
53,53,Washington,2025,4.4375
54,54,West Virginia,1976,7.183333333
54,54,West Virginia,1977,6.908333333
54,54,West Virginia,1978,6.391666667
54,54,West Virginia,1979,7.35
54,54,West Virginia,1980,10.13333333
54,54,West Virginia,1981,10.59166667
54,54,West Virginia,1982,14.00833333
54,54,West Virginia,1983,17.075
54,54,West Virginia,1984,14.08333333
54,54,West Virginia,1985,13.175
54,54,West Virginia,1986,12.03333333
54,54,West Virginia,1987,10.9
54,54,West Virginia,1988,9.841666667
54,54,West Virginia,1989,8.658333333
54,54,West Virginia,1990,8.641666667
54,54,West Virginia,1991,10.68333333
54,54,West Virginia,1992,11.20833333
54,54,West Virginia,1993,10.275
54,54,West Virginia,1994,8.8
54,54,West Virginia,1995,7.975
54,54,West Virginia,1996,7.65
54,54,West Virginia,1997,6.991666667
54,54,West Virginia,1998,6.65
54,54,West Virginia,1999,6.441666667
54,54,West Virginia,2000,5.558333333
54,54,West Virginia,2001,5.283333333
54,54,West Virginia,2002,6.075
54,54,West Virginia,2003,6.125
54,54,West Virginia,2004,5.375
54,54,West Virginia,2005,5.041666667
54,54,West Virginia,2006,4.775
54,54,West Virginia,2007,4.475
54,54,West Virginia,2008,4.525
54,54,West Virginia,2009,7.975
54,54,West Virginia,2010,8.4
54,54,West Virginia,2011,7.708333333
54,54,West Virginia,2012,7.2
54,54,West Virginia,2013,6.708333333
54,54,West Virginia,2014,6.491666667
54,54,West Virginia,2015,6.541666667
54,54,West Virginia,2016,6.075
54,54,West Virginia,2017,5.2
54,54,West Virginia,2018,5.141666667
54,54,West Virginia,2019,4.925
54,54,West Virginia,2020,8.333333333
54,54,West Virginia,2021,5.141666667
54,54,West Virginia,2022,3.858333333
54,54,West Virginia,2023,3.858333333
54,54,West Virginia,2024,4.091666667
54,54,West Virginia,2025,3.8
55,55,Wisconsin,1976,5.55
55,55,Wisconsin,1977,5.075
55,55,Wisconsin,1978,4.866666667
55,55,Wisconsin,1979,4.525
55,55,Wisconsin,1980,7.333333333
55,55,Wisconsin,1981,7.858333333
55,55,Wisconsin,1982,10.375
55,55,Wisconsin,1983,9.85
55,55,Wisconsin,1984,7.283333333
55,55,Wisconsin,1985,7.133333333
55,55,Wisconsin,1986,6.791666667
55,55,Wisconsin,1987,5.733333333
55,55,Wisconsin,1988,4.391666667
55,55,Wisconsin,1989,4.308333333
55,55,Wisconsin,1990,4.408333333
55,55,Wisconsin,1991,5.366666667
55,55,Wisconsin,1992,5.1
55,55,Wisconsin,1993,4.458333333
55,55,Wisconsin,1994,4.266666667
55,55,Wisconsin,1995,3.725
55,55,Wisconsin,1996,3.608333333
55,55,Wisconsin,1997,3.491666667
55,55,Wisconsin,1998,3.275
55,55,Wisconsin,1999,3.066666667
55,55,Wisconsin,2000,3.391666667
55,55,Wisconsin,2001,4.425
55,55,Wisconsin,2002,5.316666667
55,55,Wisconsin,2003,5.608333333
55,55,Wisconsin,2004,4.966666667
55,55,Wisconsin,2005,4.708333333
55,55,Wisconsin,2006,4.691666667
55,55,Wisconsin,2007,4.825
55,55,Wisconsin,2008,4.941666667
55,55,Wisconsin,2009,8.833333333
55,55,Wisconsin,2010,8.416666667
55,55,Wisconsin,2011,7.55
55,55,Wisconsin,2012,6.916666667
55,55,Wisconsin,2013,6.666666667
55,55,Wisconsin,2014,5.366666667
55,55,Wisconsin,2015,4.416666667
55,55,Wisconsin,2016,3.933333333
55,55,Wisconsin,2017,3.283333333
55,55,Wisconsin,2018,3
55,55,Wisconsin,2019,3.208333333
55,55,Wisconsin,2020,6.433333333
55,55,Wisconsin,2021,3.791666667
55,55,Wisconsin,2022,2.808333333
55,55,Wisconsin,2023,2.8
55,55,Wisconsin,2024,2.966666667
55,55,Wisconsin,2025,3.2
56,56,Wyoming,1976,3.9
56,56,Wyoming,1977,3.316666667
56,56,Wyoming,1978,2.9
56,56,Wyoming,1979,2.6
56,56,Wyoming,1980,3.866666667
56,56,Wyoming,1981,4.141666667
56,56,Wyoming,1982,5.933333333
56,56,Wyoming,1983,7.825
56,56,Wyoming,1984,6.258333333
56,56,Wyoming,1985,6.983333333
56,56,Wyoming,1986,8.466666667
56,56,Wyoming,1987,7.925
56,56,Wyoming,1988,6.366666667
56,56,Wyoming,1989,6.008333333
56,56,Wyoming,1990,5.15
56,56,Wyoming,1991,5.058333333
56,56,Wyoming,1992,5.466666667
56,56,Wyoming,1993,5.341666667
56,56,Wyoming,1994,4.9
56,56,Wyoming,1995,4.766666667
56,56,Wyoming,1996,4.991666667
56,56,Wyoming,1997,4.783333333
56,56,Wyoming,1998,4.8
56,56,Wyoming,1999,4.716666667
56,56,Wyoming,2000,3.791666667
56,56,Wyoming,2001,3.875
56,56,Wyoming,2002,4.058333333
56,56,Wyoming,2003,4.358333333
56,56,Wyoming,2004,3.833333333
56,56,Wyoming,2005,3.566666667
56,56,Wyoming,2006,3.075
56,56,Wyoming,2007,2.733333333
56,56,Wyoming,2008,3
56,56,Wyoming,2009,6.283333333
56,56,Wyoming,2010,6.875
56,56,Wyoming,2011,6.066666667
56,56,Wyoming,2012,5.441666667
56,56,Wyoming,2013,4.716666667
56,56,Wyoming,2014,4.358333333
56,56,Wyoming,2015,4.25
56,56,Wyoming,2016,5.275
56,56,Wyoming,2017,4.341666667
56,56,Wyoming,2018,4.066666667
56,56,Wyoming,2019,3.733333333
56,56,Wyoming,2020,5.858333333
56,56,Wyoming,2021,4.55
56,56,Wyoming,2022,3.433333333
56,56,Wyoming,2023,2.883333333
56,56,Wyoming,2024,3.216666667
56,56,Wyoming,2025,3.3625
